tomeID,name,level,role,objective,reward
Tome12,Knockout,4,Killer,Knock down <b>15 Survivor(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 45000}]"
Tome12,Looking Out For Number One,4,Survivor,Finish healing yourself <b>1 time(s) and escape</b> while using <b>only</b> the perk(s) <b>Self_Care</b> and no other perk(s).,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 60000}]"
Tome12,Bloody Rewards,4,General,Earn <b>125000 Bloodpoints</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 45000}]"
Tome12,Repair or Raze,4,General,Earn a total of <b>3</b> of the following of <b>Iridescent Quality</b> as Survivor or Killer:<ul><li><b>Lightbringer emblem(s).</b></li><li><b>Gatekeeper emblem(s).</b></li></ul>,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 45000}]"
Tome12,Patch or Dispatch,4,General,Complete a total of <b>12</b> of the following as Survivor or Killer:<ul><li><b>Succeed at healing skill checks.</b></li><li><b>Down Survivors.</b></li></ul>,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 45000}]"
Tome12,Blink and You're Dead,4,Killer,Hit <b>2 Survivors</b> with a basic attack within <b>15 seconds</b> of hitting a Survivor with a Lethal Blink as <b>The Nurse</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 60000}]"
Tome12,Crushing Dominance,4,Killer,Knock down <b>9 Survivor(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 60000}]"
Tome12,Backdoor Exit,4,Survivor,Escape <b>1 trial(s)</b> through the Hatch.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 60000}]"
Tome12,Locked In Here With Me,4,Killer,Finish a trial without a single Survivor escaping through the exit gates as <b>The Nurse</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 60000}]"
Tome12,Back Off!,4,Survivor,Stun the Killer <b>4 time(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 60000}]"
Tome12,Glyph Caretaker,4,Survivor,Commune with <b>3 White Glyph(s).</b>_GFX::CQGIBIcon,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 60000}]"
Tome12,Glyph Massacre,4,Killer,Commune with the <b>Orange Glyph</b> _GFX::CQGOIcon and then <b>Hook 6 Survivors</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 60000}]"
Tome13,Stalking Bodies,1,Killer,Mark <b>3 Survivor(s)</b> as <b>The Ghost Face</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 25000}]"
Tome13,Appeal to Heal,1,Survivor,Fully deplete <b>2 Med-kit(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 15000}]"
Tome13,Good Listener,1,Killer,Start a chase with <b>4 different Survivor(s)</b> while using the perk <b>I'm All Ears</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 25000}]"
Tome13,Scrying,1,Survivor,Unlock <b>2 chest(s)</b> while using the perk <b>Clairvoyance</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 25000}]"
Tome13,The Good Witch,1,Survivor,Bless <b>1 Totem(s)</b> as <b>Mikaela Reid</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 25000}]"
Tome13,Long Gone,1,Survivor,Escape <b>2 chase(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 25000}]"
Tome13,Dark Adherent,1,Killer,Hook <b>5 Survivor(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 25000}]"
Tome13,Machinist,1,Survivor,Finish repairing <b>2 generator(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 25000}]"
Tome13,One More Time,1,Survivor,Succeed at <b>2 consecutive Skill Checks</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 25000}]"
Tome13,Enemies Closer,1,Survivor,Hide within the <b>Killer's Terror Radius</b> without being caught for a total of <b>60 seconds</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 15000}]"
Tome13,Liberator,1,Survivor,Unhook <b>3 Survivor(s)</b>. Must unhook them safely.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 15000}]"
Tome13,Strategic Alliance,1,Survivor,Perform a cooperative action for <b>75 second(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 15000}]"
Tome13,Knockout,1,Killer,Knock down <b>8 Survivor(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 15000}]"
Tome13,Reverent,1,Killer,Sacrifice <b>4 Survivor(s)</b> to The Entity.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 15000}]"
Tome13,Bloody Good,1,Killer,Hit a Survivor with your weapon <b>10 time(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 15000}]"
Tome13,Repair or Raze,1,General,Earn a total of <b>3</b> of the following of <b>Bronze Quality</b> or better as Survivor or Killer:<ul><li><b>Lightbringer emblem(s).</b></li><li><b>Gatekeeper emblem(s).</b></li></ul>,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 15000}]"
Tome13,Bloody Rewards,1,General,Earn <b>50000 Bloodpoints</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 15000}]"
Tome13,Glyph Tracker,1,Killer,Commune with <b>1 Purple Glyph(s).</b>_GFX::CQGPIcon,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 25000}]"
Tome13,Glyph Prowler,1,Survivor,Commune with <b>1 Pink Glyph(s).</b>_GFX::CQGPkIcon,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 25000}]"
Tome13,Step Lightly,2,Survivor,Hide within the <b>Killer's Terror Radius</b> without being caught for a total of <b>45 seconds</b> while using the perk <b>Boon: Shadow Step</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 35000}]"
Tome13,Fight Back,2,Survivor,Drop a pallet to stun the Killer <b>2 time(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 35000}]"
Tome13,Positive Vibes,2,Survivor,Completely heal <b>2 health state(s)</b> of other Survivors.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 35000}]"
Tome13,Serial Stalker,2,Killer,Mark <b>4 different Survivor(s)</b> as <b>The Ghost Face</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 35000}]"
Tome13,Stop the Presses,2,Killer,Finish a trial without a single Survivor escaping through the exit gates while using the perk <b>Thrilling Tremors</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 35000}]"
Tome13,Mechanical Mayhem,2,Killer,Damage <b>4 different generator(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 35000}]"
Tome13,Alternative Medicine,2,Survivor,Completely heal yourself for <b>2 health state(s)</b> while using the perk <b>Boon: Circle of Healing</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 35000}]"
Tome13,Risky Repairs,2,Survivor,Finish repairing <b>1 generator(s)</b> while in the Killer's Terror Radius. Must be in the Terror Radius when the generator is completed.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 35000}]"
Tome13,Strategic Alliance,2,Survivor,Perform a cooperative action for <b>180 second(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 25000}]"
Tome13,Craft Time's Over,2,Survivor,Cleanse <b>8 Totem(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 25000}]"
Tome13,Unleash the Rage,2,Killer,"Break <b>25</b> walls, pallets or generators.","[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 25000}]"
Tome13,Knockout,2,Killer,Knock down <b>12 Survivor(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 25000}]"
Tome13,Mechanical Scarcity,2,Survivor,Finish repairing <b>3 generator(s)</b> while holding a <b>Rare Toolbox or better</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 25000}]"
Tome13,Buried Underground,2,Killer,Hook <b>3 Survivor(s)</b> in the basement.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 25000}]"
Tome13,Execution,2,Killer,Kill <b>8 Survivor(s)</b> by any means.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 25000}]"
Tome13,Bloody Rewards,2,General,Earn <b>75000 Bloodpoints</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 25000}]"
Tome13,Predator or Prey,2,General,Earn a total of <b>3</b> of the following of <b>Silver Quality</b> or better as Survivor or Killer:<ul><li><b>Evader emblem(s).</b></li><li><b>Chaser emblem(s).</b></li></ul>,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 25000}]"
Tome13,Glyph Seeker,2,General,Commune with <b>3 Red Glyph(s).</b>_GFX::CQGRIcon,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 35000}]"
Tome13,Glyph Prowler,2,Survivor,Commune with <b>2 Pink Glyph(s).</b>_GFX::CQGPkIcon,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 35000}]"
Tome13,Stalked and Loaded,3,Killer,"Mark a Survivor, then knock them down within <b>15 seconds</b> as <b>The Ghost Face</b>. Do this <b>2 time(s)</b>.","[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 50000}]"
Tome13,No Witness,3,Killer,Hit <b>5 Survivor(s)</b> while <b>Undetectable</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 50000}]"
Tome13,Front Page News,3,Killer,Hook the Obsession <b>2 time(s)</b> while using the perk <b>Furtive Chase</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 50000}]"
Tome13,Another For the Entity,3,Killer,Sacrifice <b>3 Survivor(s)</b> to The Entity.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 50000}]"
Tome13,Blue Ribbon Runner,3,Survivor,Escape <b>1 trial(s)</b> while using <b>only</b> the perk(s) <b>QuickQuiet</b> and <b>QuickQuiet</b> and no other perk(s).,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 50000}]"
Tome13,Athletic Grace,3,Survivor,Vault a pallet or window while in a chase <b>4 time(s)</b> as <b>Meg Thomas</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 50000}]"
Tome13,A Stunning Display,3,Survivor,Stun or blind the Killer <b>8 time(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 30000}]"
Tome13,Bring the Light,3,Survivor,Repair a total of <b>1000 generator(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 30000}]"
Tome13,Reverent,3,Killer,Sacrifice <b>10 Survivor(s)</b> to The Entity.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 30000}]"
Tome13,Scrap Yard,3,Killer,Damage <b>15 generator(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 30000}]"
Tome13,Sore Ankles,3,Survivor,Fall from a great height while being chased <b>4 time(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 30000}]"
Tome13,Darkly Obsessed,3,Killer,Hook the Obsession <b>8 time(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 30000}]"
Tome13,The Last Place You Look,3,Survivor,Unlock <b>8 chest(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 30000}]"
Tome13,Salvation or Sacrifice,3,General,Complete a total of <b>15</b> of the following as Survivor or Killer:<ul><li><b>Safely unhook Survivor(s).</b></li><li><b>Hook Survivor(s).</b></li></ul>,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 30000}]"
Tome13,Callousness or Compassion,3,General,Earn a total of <b>3</b> of the following of <b>Gold Quality</b> or better as Survivor or Killer:<ul><li><b>Benevolent emblem(s).</b></li><li><b>Malicious emblem(s).</b></li></ul>,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 30000}]"
Tome13,Bloody Rewards,3,General,Earn <b>100000 Bloodpoints</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 30000}]"
Tome13,Appeal to Heal,3,Survivor,Fully deplete <b>5 Med-kit(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 30000}]"
Tome13,Glyph Pursuer,3,General,Commune with <b>8 Green Glyph(s).</b>_GFX::CQGGIcon,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 50000}]"
Tome13,Glyph Prowler,3,Survivor,Commune with <b>3 Pink Glyph(s).</b>_GFX::CQGPkIcon,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 50000}]"
Tome13,Concealed Cut-Throat,4,Killer,Hit a Survivor after Uncloaking <b>10 time(s)</b> as <b>The Wraith</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 60000}]"
Tome13,Keen Tracker,4,Killer,"Finish a trial without a single Survivor escaping through the exit gates while using the perks <b>Predator, Bloodhound and Shadowborn</b>.","[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 60000}]"
Tome13,While the Iron's Hot,4,Killer,Hit <b>6 Survivor(s)</b> with your weapon while that Survivor is Exposed.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 60000}]"
Tome13,Machinist,4,Survivor,Finish repairing <b>3 generator(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 60000}]"
Tome13,Trained for This,4,Survivor,Escape <b>4 chase(s)</b> as <b>Meg Thomas</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 60000}]"
Tome13,Deadly Race,4,Survivor,Be chased by the Killer for a total of <b>360 second(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 45000}]"
Tome13,Generosity,4,Survivor,Heal a total of <b>1200 health state(s)</b> of other Survivors.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 45000}]"
Tome13,Enemies Closer,4,Survivor,Hide within the <b>Killer's Terror Radius</b> without being caught for a total of <b>360 seconds</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 45000}]"
Tome13,Destroyer of Hope,4,Killer,Hook <b>4 Survivor(s)</b> during the Endgame Collapse.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 45000}]"
Tome13,Unleash the Rage,4,Killer,"Break <b>50</b> walls, pallets or generators.","[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 45000}]"
Tome13,High Skill,4,Survivor,Get a Great result on <b>12 Skill Check(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 45000}]"
Tome13,Execution,4,Killer,Kill <b>15 Survivor(s)</b> by any means.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 45000}]"
Tome13,Knockout,4,Killer,Knock down <b>25 Survivor(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 45000}]"
Tome13,The Engineer's Guild,4,Survivor,Repair a total of <b>800 generator(s)</b> while cooperating with other Survivor(s).,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 45000}]"
Tome13,Shutdown,4,Killer,Close the Hatch <b>2 time(s)</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 45000}]"
Tome13,Iridescent Age,4,General,Earn <b>8 emblem(s)</b> of <b>Iridescent quality</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 45000}]"
Tome13,Bloody Rewards,4,General,Earn <b>125000 Bloodpoints</b>.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 45000}]"
Tome13,Heroic Virtue,4,Survivor,Survive while <b>8 other Survivor(s)</b> escape the trial. You must remain in the trial while they escape.,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 3}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 45000}]"
Tome13,Glyph Tracker,4,Killer,Commune with <b>3 Purple Glyph(s).</b>_GFX::CQGPIcon,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 60000}]"
Tome13,Glyph Snatcher,4,Survivor,Commune with a <b>Pink Glyph</b>_GFX::CQGPkIcon and escape the trial <b>1 time(s).</b>,"[{'type': 'currency', 'id': 'riftfragments', 'amount': 5}, {'type': 'currency', 'id': 'bloodpoints', 'amount': 60000}]"
