id,survivorID,killerID,name,description,role,collection,rarity,purchasable,discount,image
TW_outfit_013,,268435457,The Golden Ox,"Long ago, Philip killed the ox of a poor farmer so he himself could survive. Nightmares of long forgotten guilt seeped into the Fog to produce a terrifying metamorphosis.",Killer,Gilded Stampede,Very Rare,0,[],images/Customization/TW_outfit_013.png
TW_outfit_014,,268435457,High-Vis Scraps,Working at a high-risk location requires some mitigating precautions.,Killer,Autumn Chill,Rare,0,[],images/Customization/Wraith/TW_outfit_014.png
TW_outfit_014_01,,268435457,High-Vis Scraps (Deep Rift),Living in a waking nightmare requires some mitigating precautions.,Killer,Deep Rift Collection,Rare,0,[],images/Customization/Wraith/TW_outfit_014_01.png
TW_outfit_01_03,,268435457,Marsh Madness,The incessant croaking throughout the swamp made him wonder… what sounds do frogs make when flayed alive,Killer,Into The Wilderness,Uncommon,1,[],images/Customization/TW_outfit_01_03.png
TW_outfit_01_04,,268435457,Bad Omen (5th Anniversary),"Through the veil of night, the death bell rings.",Killer,Wraith Aberrations,Uncommon,0,[],images/Customization/TW_outfit_01_04.png
UK_outfit_006,,268435474,Frontier Vigilante,"After being left for dead, he suffered a grueling surgery that left him with a limp. He swore vengeance.",Killer,Showdown,Very Rare,1,[],images/Customization/UK_outfit_006.png
UK_outfit_007,,268435474,Double-Crossed,"He'd need protection to last. ​The prison warden pulled strings, had him deputized, and released two dozen Irish inmates to form his posse. The Hellshire Riders were born and they were thirsty for blood.",Killer,Tombstone,Very Rare,1,[],images/Customization/UK_outfit_007.png
UK_outfit_007_02,,268435474,King of Hearts,He had never experienced Valentine's Day. Love was never in the cards for him.,Killer,Cupid'S Chosen Collection,Very Rare,0,[],images/Customization/Gunslinger/UK_outfit_007_02.png
UK_outfit_008,,268435474,The Oxen Bounty,"The man Caleb claimed a bounty on had an unusual outfit, like nothing he’d seen before. Wherever it was from, it was his now.",Killer,Gilded Stampede,Very Rare,0,[],images/Customization/UK_outfit_008.png
UK_outfit_009,,268435474,Fishy Target,"His target was a bank robber who had escaped justice by boarding a whaling ship leaving the harbor. Five years later, the bank robber was spotted at the harbor up north.",Killer,Sea-Washed Creatures,Very Rare,1,[],images/Customization/UK_outfit_009.png
UK_outfit_009_01,,268435474,Hard Luck,Caleb's life has been rife with misfortune. It's time for him to make his own luck.,Killer,St. Patrick’S 2022,Rare,0,[],images/Customization/UK_outfit_009_01.png
UK_outfit_010,,268435474,Twilight Swarm,One cannot skulk in the shadows without attracting the creatures of the night.,Killer,Chrysalis Collection,Very Rare,1,[],images/Customization/Gunslinger/UK_outfit_010.png
UK_outfit_01_01,,268435474,Rough Rider,"After being detained for fifteen years, the prison warden paid him a visit, offering to expedite his release. There was a catch: he would have to fill the prison.",Killer,Sundown,Uncommon,1,[],images/Customization/UK_outfit_01_01.png
UK_outfit_01_02,,268435474,Outback Engineer,"After being detained for fifteen years, the prison warden paid him a visit, offering to expedite his release. There was a catch: he would have to fill the prison.",Killer,Sundown,Uncommon,1,[],images/Customization/UK_outfit_01_02.png
UK_outfit_01_03,,268435474,Bounty Hunter,"After being detained for fifteen years, the prison warden paid him a visit, offering to expedite his release. There was a catch: he would have to fill the prison.",Killer,Sundown,Uncommon,1,[],images/Customization/UK_outfit_01_03.png
UK_outfit_01_04,,268435474,Bounty Hunter (4th Anniversary),"After being detained for fifteen years, the prison warden paid him a visit, offering to expedite his release. There was a catch: he would have to fill the prison.",Killer,Sundown,Uncommon,0,[],images/Customization/UK_outfit_01_04.png
UK_outfit_01_CV01,,268435474,Merciless,A creative inventor who squandered his talent and skill pursing vengeance.,Killer,Badland Born,Common,1,[],images/Customization/UK_outfit_01_CV01.png
UK_outfit_01_CV02,,268435474,Lawless,A creative inventor who squandered his talent and skill pursing vengeance.,Killer,Badland Born,Common,1,[],images/Customization/UK_outfit_01_CV02.png
UK_outfit_01_CV03,,268435474,Godless,A creative inventor who squandered his talent and skill pursing vengeance.,Killer,Badland Born,Common,1,[],images/Customization/UK_outfit_01_CV03.png
UK_outfit_01_CV04,,268435474,Heartless,A creative inventor who squandered his talent and skill pursing vengeance.,Killer,Badland Born,Common,1,[],images/Customization/UK_outfit_01_CV04.png
UK_outfit_02,,268435474,Diligent Cowpuncher,"He doggedly tracked his bounty through the Rocky Mountains of Colorado, cornering him in the town of Silverton.",Killer,Field Test,Rare,1,[],images/Customization/UK_outfit_02.png
UK_outfit_02_01,,268435474,Silver Desperado,"He doggedly tracked his bounty through the Rocky Mountains of Colorado, cornering him in the town of Silverton.",Killer,Field Test,Rare,1,[],images/Customization/UK_outfit_02_01.png
UK_outfit_02_02,,268435474,One-Shot Bandit,"He doggedly tracked his bounty through the Rocky Mountains of Colorado, cornering him in the town of Silverton.",Killer,Field Test,Rare,0,[],images/Customization/UK_outfit_02_02.png
US_outfit_006,20,,Grant Applicant,"Faced with the difficult reality that her film required expensive gear to be made, she sought funding to realize her project.",Survivor,Budget Woes,Very Rare,1,[],images/Customization/US_outfit_006.png
US_outfit_007,20,,Guerrilla Filmmaker,She ventured in the city experimenting with verticality and light to capture unique images.,Survivor,Obsessive Project,Very Rare,1,[],images/Customization/US_outfit_007.png
US_outfit_008,20,,Revolutionary Road,"She took to the streets to protest and documented her experience, filming this historical moment.",Survivor,Mean Streets,Very Rare,1,[],images/Customization/US_outfit_008.png
US_outfit_009,20,,The Goddess Queen,A breathtaking ensemble that pays homage to the goddess Hera.,Survivor,Greek Legends,Very Rare,1,[],images/Customization/US_outfit_009.png
US_outfit_009_01,20,,On the Move,The world never slowed down so neither could she. Zarina grabbed something that looked good and was out the door.,Survivor,Mean Streets,Very Rare,0,[],images/Customization/US_outfit_009_01.png
US_outfit_010,20,,Penguin Onesie,A gift from Zarina’s mother that still brought a smile to her face after many years. It kept her warm when the heating gave out in their Manhattan apartment.,Survivor,Holiday Horror,Very Rare,0,[],images/Customization/US_outfit_010.png
US_outfit_012,20,,Brooklyn Nights,An outfit worn during an investigation into a club's illegal gambling scene.,Survivor,Fun Love,Rare,1,[],images/Customization/US_outfit_012.png
US_outfit_013,20,,Night-Out in Queens,"Every Friday nights, she met with like-minded filmmakers and celebrated every small victory.",Survivor,Neon Nights,Very Rare,1,[],images/Customization/US_outfit_013.png
US_outfit_014,20,,Fire Moon Concert Goer,"She dressed up to attend the epic Fire Moon Festival concert. As the moon rose, the music blared, alleviating her worries.",Survivor,Fire Moon Festival,Very Rare,1,[],images/Customization/US_outfit_014.png
US_outfit_015,20,,Spring Film Fest,"Dressed to the nines, she walked the red carpet at the Spring Film Festival for the premiere of her latest documentary.",Survivor,Spring Ensembles,Very Rare,1,[],images/Customization/Zarina/US_outfit_015.png
US_outfit_016,20,,Hange’s Uniform,The outfit of a curious innovator from a lost realm.,Survivor,Attack On Titan Collection,Very Rare,1,[],images/Customization/Zarina/US_outfit_016.png
US_outfit_01_02,20,,Bay Ridge Freelancer,"To move forward she started working on a new project, sampling the voices of her community.",Survivor,Filmic Truth,Uncommon,1,[],images/Customization/US_outfit_01_02.png
US_outfit_01_03,20,,New York Reporter,"To move forward she started working on a new project, sampling the voices of her community.",Survivor,Filmic Truth,Uncommon,1,[],images/Customization/US_outfit_01_03.png
US_outfit_01_04,20,,Brooklyn Interviewer,"To move forward she started working on a new project, sampling the voices of her community.",Survivor,Filmic Truth,Uncommon,1,[],images/Customization/US_outfit_01_04.png
US_outfit_01_CV01,20,,Undercover Reporter,"She explored her neighborhood looking to collect, report, and disseminate information on current local issues.",Survivor,For The People,Common,1,[],images/Customization/US_outfit_01_CV01.png
US_outfit_01_CV02,20,,Watchdog Reporter,"She explored her neighborhood looking to collect, report, and disseminate information on the current local issues.",Survivor,For The People,Common,1,[],images/Customization/US_outfit_01_CV02.png
US_outfit_01_CV03,20,,Opinion Sampler,"She explored her neighborhood looking to collect, report, and disseminate information on the current local issues.",Survivor,For The People,Common,1,[],images/Customization/US_outfit_01_CV03.png
US_outfit_01_CV04,20,,Corruption Reporter,"She explored her home facility, Bay Ridge Brooklyn to play an active role in collecting, reporting, and disseminating information on the latest local issues.",Survivor,For The People,Common,1,[],images/Customization/US_outfit_01_CV04.png
US_outfit_02,20,,Award Nominee,She had little chance of winning considering the giants she was up against. But this event gave her the opportunity to meet key people in the industry.,Survivor,Independent Film Festival,Rare,1,[],images/Customization/US_outfit_02.png
US_outfit_02_01,20,,Award Presenter,"Ceremonies were a superficial affair, but she minded little. What mattered was to use this opportunity to meet key people in the industry.",Survivor,Independent Film Festival,Rare,1,[],images/Customization/Zarina/US_outfit_02_01.png
Witch_outfit_001,,268435460,Sapling Siren,The transformation into full plant creature is almost complete. Just a few more souls to produce the light and energy required…,Killer,Photosynthesis,Very Rare,1,[],images/Customization/Witch_outfit_001.png
Witch_outfit_002,,268435460,Wood Witch,As old as the forest itself. A fossil. A preserved shell. The petrification process has begun. Only the blood of the living can reverse it.,Killer,Petrification,Rare,1,[],images/Customization/Witch_outfit_002.png
Witch_outfit_003,,268435460,Mud Medusa,"The veined Medusa has relished in the darkness of the swamp, growing stronger and stronger, day by day.",Killer,Chemosynthesis,Very Rare,1,[],images/Customization/Witch_outfit_003.png
Witch_outfit_004,,268435460,Weathered Crone,"A misshapen, discolored swamp creature, with a deadly claw for a hand.",Killer,Hag Aberrations,Common,1,[],images/Customization/Witch_outfit_004.png
Witch_outfit_005,,268435460,Weathered Crone,"A misshapen, discolored swamp creature, with a deadly claw for a hand.",Killer,Hag Aberrations,Common,1,[],images/Customization/Witch_outfit_005.png
Witch_outfit_006,,268435460,Weathered Crone,"A misshapen, discolored swamp creature, with a deadly claw for a hand.",Killer,Hag Aberrations,Common,1,[],images/Customization/Witch_outfit_006.png
Witch_outfit_006_01,,268435460,Queen of the Mire,One of the many possible lives denied to Lisa Sherwood by her captors.,Killer,Gold & Silk,Very Rare,1,[],images/Customization/Witch_outfit_006_01.png
Witch_outfit_007,,268435460,Weathered Crone,"A misshapen, discolored swamp creature, with a deadly claw for a hand.",Killer,Hag Aberrations,Common,1,[],images/Customization/Witch_outfit_007.png
Witch_outfit_008,,268435460,Weathered Crone,"A misshapen, discolored swamp creature, with a deadly claw for a hand.",Killer,Hag Aberrations,Common,1,[],images/Customization/Witch_outfit_008.png
Witch_outfit_009,,268435460,Weathered Crone,"A misshapen, discolored swamp creature, with a deadly claw for a hand.",Killer,Hag Aberrations,Common,1,[],images/Customization/Witch_outfit_009.png
Witch_outfit_010,,268435460,Red Sap,"As days go by, she becomes the wilderness.",Killer,Wicked Brewer,Uncommon,1,[],images/Customization/Witch_outfit_010.png
Witch_outfit_011,,268435460,Birch Twigs,"As days go by, she becomes the wilderness.",Killer,Wicked Brewer,Uncommon,1,[],images/Customization/Witch_outfit_011.png
WI_outfit_007,,268435460,Snake Charmer,"Reeking of blood and rotting serpent meat, there’s the husk of a woman somewhere beneath it.",Killer,The Road Less Traveled,Very Rare,1,[],images/Customization/WI_outfit_007.png
WI_outfit_008,,268435460,Scorched Harvester,She escaped when a charm of strength buried within her was ignited by the serum.,Killer,Hallowed Catalyst,Special Event,1,[],images/Customization/WI_outfit_008.png
WI_outfit_009,,268435460,The Abomination,Her grandmother warned her not to trifle with such power...,Killer,Conviction,Rare,1,[],images/Customization/WI_outfit_009.png
WI_outfit_010,,268435460,The Birch Witch,"The wind blew and whispered, a warm breath that stirred an ancient power within her.",Killer,The Crypt Tv,Very Rare,1,[],images/Customization/WI_outfit_010.png
WI_outfit_011,,268435460,Swamp Creature,"She emerged from the foul dark marshes, stinking of algae and rot… something from a lost realm had changed her.",Killer,Tricks And Treats,Special Event,0,[],images/Customization/Hag/WI_outfit_011.png
WI_outfit_01_03,,268435460,Verdant Outbreak,"The rituals brought her closer to nature until, one day, she became one with it.",Killer,Under The Night Sky,Uncommon,1,[],images/Customization/WI_outfit_01_03.png
WI_outfit_03_01,,268435460,Bile Beldam,"She relished in the darkness of the swamp, growing stronger as days turned into an endless night.",Killer,Chemosynthesis,Very Rare,0,[],images/Customization/WI_outfit_03_01.png
WI_outfit_04_01,,268435460,Sapling Siren,The transformation into full plant creature is almost complete. Just a few more souls to produce the light and energy required…,Killer,Photosynthesis,Very Rare,1,[],images/Customization/WI_outfit_04_01.png
